#atmos ID, Teff [K], log(g) [cgs], [Fe/H], [alpha/Fe], mass, Vturb [km/s], A(X), pointer
'p2800_g+5.0_m0.0_t00_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-2.5000	0.4000	0.00	0.00	5.0000     208217597 
'p2800_g+5.0_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.0000	0.0000	0.00	1.00	7.5000     208490489 
'p2800_g+5.0_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.2500	0.0000	0.00	1.00	7.7500     208763381 
'p2800_g+5.0_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.5000	0.0000	0.00	1.00	8.0000     209036273 
'p2800_g+5.0_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.7500	0.0000	0.00	1.00	8.2500     209309165 
'p2800_g+5.0_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	1.0000	0.0000	0.00	1.00	8.5000     209582057 
'p2800_g+5.0_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2800.0000	5.0000	-0.2500	0.1000	0.00	1.00	7.2500     209854949 
'p2800_g+5.0_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2800.0000	5.0000	-0.5000	0.2000	0.00	1.00	7.0000     210127841 
'p2800_g+5.0_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2800.0000	5.0000	-0.7500	0.3000	0.00	1.00	6.7500     210400733 
'p2800_g+5.0_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-1.0000	0.4000	0.00	1.00	6.5000     210673625 
'p2800_g+5.0_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-1.5000	0.4000	0.00	1.00	6.0000     210946517 
'p2800_g+5.0_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-2.0000	0.4000	0.00	1.00	5.5000     211219409 
'p2800_g+5.0_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-2.5000	0.4000	0.00	1.00	5.0000     211492301 
'p2800_g+5.0_m0.0_t01_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-4.0000	0.4000	0.00	1.00	3.5000     211765193 
'p2800_g+5.0_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.0000	0.0000	0.00	2.00	7.5000     212038085 
'p2800_g+5.0_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.2500	0.0000	0.00	2.00	7.7500     212310977 
'p2800_g+5.0_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.5000	0.0000	0.00	2.00	8.0000     212583869 
'p2800_g+5.0_m0.0_t02_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.7500	0.0000	0.00	2.00	8.2500     212856761 
'p2800_g+5.0_m0.0_t02_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	1.0000	0.0000	0.00	2.00	8.5000     213129653 
'p2800_g+5.0_m0.0_t02_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2800.0000	5.0000	-0.2500	0.1000	0.00	2.00	7.2500     213402545 
'p2800_g+5.0_m0.0_t02_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2800.0000	5.0000	-0.5000	0.2000	0.00	2.00	7.0000     213675437 
'p2800_g+5.0_m0.0_t02_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2800.0000	5.0000	-0.7500	0.3000	0.00	2.00	6.7500     213948329 
'p2800_g+5.0_m0.0_t02_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-1.0000	0.4000	0.00	2.00	6.5000     214221221 
'p2800_g+5.0_m0.0_t02_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-1.5000	0.4000	0.00	2.00	6.0000     214494113 
'p2800_g+5.0_m0.0_t02_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-2.0000	0.4000	0.00	2.00	5.5000     214767005 
'p2800_g+5.0_m0.0_t02_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-2.5000	0.4000	0.00	2.00	5.0000     215039897 
'p2800_g+5.0_m0.0_t02_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.0000	-4.0000	0.4000	0.00	2.00	3.5000     215312789 
'p2800_g+5.0_m0.0_t05_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.0000	0.0000	0.0000	0.00	5.00	7.5000     215585681 
'p2800_g+5.5_m0.0_t00_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.0000	0.0000	0.00	0.00	7.5000     215858573 
'p2800_g+5.5_m0.0_t00_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.2500	0.0000	0.00	0.00	7.7500     216131465 
'p2800_g+5.5_m0.0_t00_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.5000	0.0000	0.00	0.00	8.0000     216404357 
'p2800_g+5.5_m0.0_t00_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.7500	0.0000	0.00	0.00	8.2500     216677249 
'p2800_g+5.5_m0.0_t00_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	1.0000	0.0000	0.00	0.00	8.5000     216950141 
'p2800_g+5.5_m0.0_t00_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2800.0000	5.5000	-0.2500	0.1000	0.00	0.00	7.2500     217223033 
'p2800_g+5.5_m0.0_t00_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2800.0000	5.5000	-0.5000	0.2000	0.00	0.00	7.0000     217495925 
'p2800_g+5.5_m0.0_t00_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2800.0000	5.5000	-0.7500	0.3000	0.00	0.00	6.7500     217768817 
'p2800_g+5.5_m0.0_t00_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-1.0000	0.4000	0.00	0.00	6.5000     218041709 
'p2800_g+5.5_m0.0_t00_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-1.5000	0.4000	0.00	0.00	6.0000     218314601 
'p2800_g+5.5_m0.0_t00_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-2.0000	0.4000	0.00	0.00	5.5000     218587493 
'p2800_g+5.5_m0.0_t00_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-2.5000	0.4000	0.00	0.00	5.0000     218860385 
'p2800_g+5.5_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.0000	0.0000	0.00	1.00	7.5000     219133277 
'p2800_g+5.5_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.2500	0.0000	0.00	1.00	7.7500     219406169 
'p2800_g+5.5_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.5000	0.0000	0.00	1.00	8.0000     219679061 
'p2800_g+5.5_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.7500	0.0000	0.00	1.00	8.2500     219951953 
'p2800_g+5.5_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	1.0000	0.0000	0.00	1.00	8.5000     220224845 
'p2800_g+5.5_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2800.0000	5.5000	-0.2500	0.1000	0.00	1.00	7.2500     220497737 
'p2800_g+5.5_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2800.0000	5.5000	-0.5000	0.2000	0.00	1.00	7.0000     220770629 
'p2800_g+5.5_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2800.0000	5.5000	-0.7500	0.3000	0.00	1.00	6.7500     221043521 
'p2800_g+5.5_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-1.0000	0.4000	0.00	1.00	6.5000     221316413 
'p2800_g+5.5_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-1.5000	0.4000	0.00	1.00	6.0000     221589305 
'p2800_g+5.5_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-2.0000	0.4000	0.00	1.00	5.5000     221862197 
'p2800_g+5.5_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-2.5000	0.4000	0.00	1.00	5.0000     222135089 
'p2800_g+5.5_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.0000	0.0000	0.00	2.00	7.5000     222407981 
'p2800_g+5.5_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.2500	0.0000	0.00	2.00	7.7500     222680873 
'p2800_g+5.5_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.5000	0.0000	0.00	2.00	8.0000     222953765 
'p2800_g+5.5_m0.0_t02_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.7500	0.0000	0.00	2.00	8.2500     223226657 
'p2800_g+5.5_m0.0_t02_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	1.0000	0.0000	0.00	2.00	8.5000     223499549 
'p2800_g+5.5_m0.0_t02_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2800.0000	5.5000	-0.2500	0.1000	0.00	2.00	7.2500     223772441 
'p2800_g+5.5_m0.0_t02_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2800.0000	5.5000	-0.5000	0.2000	0.00	2.00	7.0000     224045333 
'p2800_g+5.5_m0.0_t02_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2800.0000	5.5000	-0.7500	0.3000	0.00	2.00	6.7500     224318225 
'p2800_g+5.5_m0.0_t02_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-1.0000	0.4000	0.00	2.00	6.5000     224591117 
'p2800_g+5.5_m0.0_t02_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-1.5000	0.4000	0.00	2.00	6.0000     224864009 
'p2800_g+5.5_m0.0_t02_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-2.0000	0.4000	0.00	2.00	5.5000     225136901 
'p2800_g+5.5_m0.0_t02_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2800.0000	5.5000	-2.5000	0.4000	0.00	2.00	5.0000     225409793 
'p2800_g+5.5_m0.0_t05_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2800.0000	5.5000	0.0000	0.0000	0.00	5.00	7.5000     225682685 
'p2900_g+3.0_m0.0_t00_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.0000	0.0000	0.00	0.00	7.5000     225955577 
'p2900_g+3.0_m0.0_t00_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.2500	0.0000	0.00	0.00	7.7500     226228469 
'p2900_g+3.0_m0.0_t00_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.5000	0.0000	0.00	0.00	8.0000     226501361 
'p2900_g+3.0_m0.0_t00_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.7500	0.0000	0.00	0.00	8.2500     226774253 
'p2900_g+3.0_m0.0_t00_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	1.0000	0.0000	0.00	0.00	8.5000     227047145 
'p2900_g+3.0_m0.0_t00_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2900.0000	3.0000	-0.2500	0.1000	0.00	0.00	7.2500     227320037 
'p2900_g+3.0_m0.0_t00_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2900.0000	3.0000	-0.5000	0.2000	0.00	0.00	7.0000     227592929 
'p2900_g+3.0_m0.0_t00_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2900.0000	3.0000	-0.7500	0.3000	0.00	0.00	6.7500     227865821 
'p2900_g+3.0_m0.0_t00_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-1.0000	0.4000	0.00	0.00	6.5000     228138713 
'p2900_g+3.0_m0.0_t00_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-1.5000	0.4000	0.00	0.00	6.0000     228411605 
'p2900_g+3.0_m0.0_t00_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-2.0000	0.4000	0.00	0.00	5.5000     228684497 
'p2900_g+3.0_m0.0_t00_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-2.5000	0.4000	0.00	0.00	5.0000     228957389 
'p2900_g+3.0_m0.0_t00_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-3.0000	0.4000	0.00	0.00	4.5000     229230281 
'p2900_g+3.0_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.0000	0.0000	0.00	1.00	7.5000     229503173 
'p2900_g+3.0_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.2500	0.0000	0.00	1.00	7.7500     229776065 
'p2900_g+3.0_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.5000	0.0000	0.00	1.00	8.0000     230048957 
'p2900_g+3.0_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.7500	0.0000	0.00	1.00	8.2500     230321849 
'p2900_g+3.0_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	1.0000	0.0000	0.00	1.00	8.5000     230594741 
'p2900_g+3.0_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2900.0000	3.0000	-0.2500	0.1000	0.00	1.00	7.2500     230867633 
'p2900_g+3.0_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2900.0000	3.0000	-0.5000	0.2000	0.00	1.00	7.0000     231140525 
'p2900_g+3.0_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2900.0000	3.0000	-0.7500	0.3000	0.00	1.00	6.7500     231413417 
'p2900_g+3.0_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-1.0000	0.4000	0.00	1.00	6.5000     231686309 
'p2900_g+3.0_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-1.5000	0.4000	0.00	1.00	6.0000     231959201 
'p2900_g+3.0_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-2.0000	0.4000	0.00	1.00	5.5000     232232093 
'p2900_g+3.0_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-2.5000	0.4000	0.00	1.00	5.0000     232504985 
'p2900_g+3.0_m0.0_t01_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-3.0000	0.4000	0.00	1.00	4.5000     232777877 
'p2900_g+3.0_m0.0_t01_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-4.0000	0.4000	0.00	1.00	3.5000     233050769 
'p2900_g+3.0_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.0000	0.0000	0.00	2.00	7.5000     233323661 
'p2900_g+3.0_m0.0_t02_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.2500	0.0000	0.00	2.00	7.7500     233596553 
'p2900_g+3.0_m0.0_t02_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.5000	0.0000	0.00	2.00	8.0000     233869445 
'p2900_g+3.0_m0.0_t02_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.7500	0.0000	0.00	2.00	8.2500     234142337 
'p2900_g+3.0_m0.0_t02_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	1.0000	0.0000	0.00	2.00	8.5000     234415229 
'p2900_g+3.0_m0.0_t02_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2900.0000	3.0000	-0.2500	0.1000	0.00	2.00	7.2500     234688121 
'p2900_g+3.0_m0.0_t02_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2900.0000	3.0000	-0.5000	0.2000	0.00	2.00	7.0000     234961013 
'p2900_g+3.0_m0.0_t02_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2900.0000	3.0000	-0.7500	0.3000	0.00	2.00	6.7500     235233905 
'p2900_g+3.0_m0.0_t02_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-1.0000	0.4000	0.00	2.00	6.5000     235506797 
'p2900_g+3.0_m0.0_t02_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-1.5000	0.4000	0.00	2.00	6.0000     235779689 
'p2900_g+3.0_m0.0_t02_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-2.0000	0.4000	0.00	2.00	5.5000     236052581 
'p2900_g+3.0_m0.0_t02_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-2.5000	0.4000	0.00	2.00	5.0000     236325473 
'p2900_g+3.0_m0.0_t02_st_z-3.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-3.0000	0.4000	0.00	2.00	4.5000     236598365 
'p2900_g+3.0_m0.0_t02_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.0000	-5.0000	0.4000	0.00	2.00	2.5000     236871257 
'p2900_g+3.0_m0.0_t05_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.0000	0.0000	0.0000	0.00	5.00	7.5000     237144149 
'p2900_g+3.5_m0.0_t00_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.0000	0.0000	0.00	0.00	7.5000     237417041 
'p2900_g+3.5_m0.0_t00_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.2500	0.0000	0.00	0.00	7.7500     237689933 
'p2900_g+3.5_m0.0_t00_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.5000	0.0000	0.00	0.00	8.0000     237962825 
'p2900_g+3.5_m0.0_t00_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.7500	0.0000	0.00	0.00	8.2500     238235717 
'p2900_g+3.5_m0.0_t00_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	1.0000	0.0000	0.00	0.00	8.5000     238508609 
'p2900_g+3.5_m0.0_t00_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2900.0000	3.5000	-0.2500	0.1000	0.00	0.00	7.2500     238781501 
'p2900_g+3.5_m0.0_t00_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2900.0000	3.5000	-0.5000	0.2000	0.00	0.00	7.0000     239054393 
'p2900_g+3.5_m0.0_t00_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2900.0000	3.5000	-0.7500	0.3000	0.00	0.00	6.7500     239327285 
'p2900_g+3.5_m0.0_t00_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-1.0000	0.4000	0.00	0.00	6.5000     239600177 
'p2900_g+3.5_m0.0_t00_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-1.5000	0.4000	0.00	0.00	6.0000     239873069 
'p2900_g+3.5_m0.0_t00_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-2.0000	0.4000	0.00	0.00	5.5000     240145961 
'p2900_g+3.5_m0.0_t00_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-2.5000	0.4000	0.00	0.00	5.0000     240418853 
'p2900_g+3.5_m0.0_t01_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.0000	0.0000	0.00	1.00	7.5000     240691745 
'p2900_g+3.5_m0.0_t01_st_z+0.25_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.2500	0.0000	0.00	1.00	7.7500     240964637 
'p2900_g+3.5_m0.0_t01_st_z+0.50_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.5000	0.0000	0.00	1.00	8.0000     241237529 
'p2900_g+3.5_m0.0_t01_st_z+0.75_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.7500	0.0000	0.00	1.00	8.2500     241510421 
'p2900_g+3.5_m0.0_t01_st_z+1.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	1.0000	0.0000	0.00	1.00	8.5000     241783313 
'p2900_g+3.5_m0.0_t01_st_z-0.25_a+0.10_c+0.00_n+0.00_o+0.10_r+0.00_s+0.00'	2900.0000	3.5000	-0.2500	0.1000	0.00	1.00	7.2500     242056205 
'p2900_g+3.5_m0.0_t01_st_z-0.50_a+0.20_c+0.00_n+0.00_o+0.20_r+0.00_s+0.00'	2900.0000	3.5000	-0.5000	0.2000	0.00	1.00	7.0000     242329097 
'p2900_g+3.5_m0.0_t01_st_z-0.75_a+0.30_c+0.00_n+0.00_o+0.30_r+0.00_s+0.00'	2900.0000	3.5000	-0.7500	0.3000	0.00	1.00	6.7500     242601989 
'p2900_g+3.5_m0.0_t01_st_z-1.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-1.0000	0.4000	0.00	1.00	6.5000     242874881 
'p2900_g+3.5_m0.0_t01_st_z-1.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-1.5000	0.4000	0.00	1.00	6.0000     243147773 
'p2900_g+3.5_m0.0_t01_st_z-2.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-2.0000	0.4000	0.00	1.00	5.5000     243420665 
'p2900_g+3.5_m0.0_t01_st_z-2.50_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-2.5000	0.4000	0.00	1.00	5.0000     243693557 
'p2900_g+3.5_m0.0_t01_st_z-4.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-4.0000	0.4000	0.00	1.00	3.5000     243966449 
'p2900_g+3.5_m0.0_t01_st_z-5.00_a+0.40_c+0.00_n+0.00_o+0.40_r+0.00_s+0.00'	2900.0000	3.5000	-5.0000	0.4000	0.00	1.00	2.5000     244239341 
'p2900_g+3.5_m0.0_t02_st_z+0.00_a+0.00_c+0.00_n+0.00_o+0.00_r+0.00_s+0.00'	2900.0000	3.5000	0.0000	0.0000	0.00	2.00	7.5000     244512233 
